sr. no.,username,user id,access hash,name,group,group id,status
1052,mfarkhan1984,1290110203,1528303491519330383,Muhammad Farhan,Klever,1488840650,2
1053,,1290201886,-6949266680284995833,Angel Metz,Klever,1488840650,2
1054,,1006436641,-8808905561846069845,Maale,Klever,1488840650,2
1055,monocab,1318092435,3368890574765044027,MonocA,Klever,1488840650,2
1056,munther2004,928141545,-75210649810635398,Munther,Klever,1488840650,2
1057,Coinangel1,944939487,3004499972701435995,Mercedes Ballesteros,Klever,1488840650,2
1058,,944041629,-8430923349659779752,Eric Morabang,Klever,1488840650,2
1059,Alexmarz,866810230,684200094216063348,Alex Marz,Klever,1488840650,2
1060,moonlord2,1149444466,1054131427358161956,MoonLord,Klever,1488840650,2
1061,,1178983302,-5045963273945238061,Dean Machen,Klever,1488840650,2
1062,Muinamiah,928148456,-3610185809353948307,Edwin Muinamiah,Klever,1488840650,2
1063,Martin208689,1358699216,8622809675208629330,Martin Luther,Klever,1488840650,2
1064,Mamamere,1247210798,-5256633011495334668,MARY ANN,Klever,1488840650,2
1065,MenosMas,342236385,8751245352659180000,- +,Klever,1488840650,2
1066,,1209122464,8016133202967416605,Monu Kumar,Klever,1488840650,2
1067,,1210762383,7772469203181906138,Mmaduabuchi Daniel,Klever,1488840650,2
1068,Jopmagz,885520613,3570937786468080737,Jop Magz,Klever,1488840650,2
1069,helloSierracoin,981264091,7021068661492497460,micheal mick,Klever,1488840650,2
1070,,1121762775,4499876668224492293,Michaell Dick,Klever,1488840650,2
1071,bibmix,1241015979,6926035589373368376,Bib Mix,Klever,1488840650,2
1072,,592191722,-7280535046509989492,Muxriddin,Klever,1488840650,2
1073,dhjddjsj,744545702,6765755545041777106,Milktea,Klever,1488840650,2
1074,,769617352,5780390358055645411,Josue Bbaba Mulindwa,Klever,1488840650,2
1075,andy_maam,814331443,40322416925059715,andy maam,Klever,1488840650,2
1076,balllike23,824534644,-7295623305749504989,M0n3y $$$$,Klever,1488840650,2
1077,,1199608643,-3654234281916877510,Mahsa,Klever,1488840650,2
1078,Morganalaputtana,738798092,-1719259468806340453,Lucia,Klever,1488840650,2
1079,,1095159321,1364996413283757024,Mohit,Klever,1488840650,2
1080,Malachykelechi,904871158,1103784046260673409,Malachy Kenechukwu,Klever,1488840650,2
1081,,1253375565,-9052817776139461452,Michael Austin,Klever,1488840650,2
1082,cempire419,1299868673,2630296550301895207,Mhiz Cempire,Klever,1488840650,2
1083,,1300385566,-4656179234445871617,Gopena Mafas,Klever,1488840650,2
1084,,1316864465,1173780328766385470,manoj kumar,Klever,1488840650,2
1085,MyWorld4483,999615388,-3531076275356381575,MyWorld,Klever,1488840650,2
1086,,1460198744,5211048180247977094,Mr.M.Kumar MVT,Klever,1488840650,2
1087,Claudia_Her,402569961,-4479772920286750699,M M,Klever,1488840650,2
1088,,1347449269,3903825283145564964,Humphrey Mac,Klever,1488840650,2
1089,Mlhassan,1349792757,2847403052944429157,Muhammad Lawal Hassan,Klever,1488840650,2
1090,juwelmdjuwel12,914391429,7555119306308895694,juwel mdjuwel,Klever,1488840650,2
1091,Ladymc22,1274371269,4977291255790990727,LADYMC (MARIA),Klever,1488840650,2
1092,Moksengg,1299215578,-59976454527197174,Ситникова Наталья,Klever,1488840650,2
1093,,1299939453,-7740642799629128449,Makie Conchada,Klever,1488840650,2
1094,miloudMe,46259214,7859289723866724795,Miloud,Klever,1488840650,2
1095,boys_join_my_group,1183579480,-6588327626523550485,Monika_ji,Klever,1488840650,2
1096,,1196645266,-5803642173701060076,Mbah Jesse,Klever,1488840650,2
1097,Elmanqush,916777768,1521161870464528474,El ManQush,Klever,1488840650,2
1098,aras_20,1123474810,4242033859286099259,Aras muhsen,Klever,1488840650,2
1099,Fkcmbah1,556579257,-5392378703808369096,Fkc Mbah,Klever,1488840650,2
1100,,265708671,-5733484236101023983,LIMITED.FINANCE,Klever,1488840650,2
1101,lealei0830,645615783,2473238350455245954,Lea Lei,Klever,1488840650,1
1102,,1147219893,-7262143527332699385,Joan Lopez,Klever,1488840650,2
1103,,1179217431,3638192179723549209,Lin,Klever,1488840650,2
1104,liuisdigla,1125696594,958232431967666793,Liuis Doglas,Klever,1488840650,2
1105,,1140201448,-9149195656720470430,Lisa Black,Klever,1488840650,2
1106,,780963232,1524739820413849786,꧁✰ËLDô0ỗ LÃR✰꧂,Klever,1488840650,1
1107,Lukhabsy,1303198178,3312287741954056696,Lukhabsy,Klever,1488840650,2
1108,joelo24,1118626166,3607758761204266439,Joe LA,Klever,1488840650,2
1109,Lilianlcb,1161154862,-2381415404205332971,Lacombe Lilian,Klever,1488840650,2
1110,LethaboBandile78,1091435655,-1468229444687427877,Lethabo Bandile,Klever,1488840650,2
1111,,366059695,8121008244417047898,Lazizbek 🛇🚫🚫🛇,Klever,1488840650,2
1112,lio95,561099793,8365512376153642808,liooo,Klever,1488840650,1
1113,freshhl,928922489,6097663528026654337,Freshh Life,Klever,1488840650,2
1114,,1425693829,-2505004407074113766,Huy Lê,Klever,1488840650,2
1115,Laraib_9,902363367,-3812249225582003141,Laraib_9,Klever,1488840650,2
1116,,1425007014,7385832776034709171,Luiz Armthong,Klever,1488840650,2
1117,Leonardo_1605,575350866,5417034806255442991,Leonardo,Klever,1488840650,2
1118,Francesco_Lombardi,956506290,3347184040126428767,Francesco Lombardi,Klever,1488840650,2
1119,happyasian,552752324,-2968020298678275431,Happyasian Le,Klever,1488840650,2
1120,,903539623,1257914796462907024,Isaac Lugo,Klever,1488840650,2
1121,losseny_success,1148032645,5274850309483168976,Losseny,Klever,1488840650,2
1122,laffle,549304032,3748738228370716298,조셉,Klever,1488840650,2
1123,gopi3146,991488736,-3443857085073002169,"""LIKE""",Klever,1488840650,1
1124,kennylush,1185832893,7530307907308882470,Kenny Lawal,Klever,1488840650,2
1125,,1168065777,3420048717776645317,Sofiane Lassoued,Klever,1488840650,2
1126,lfcmy79586721,1110066864,413936159975618976,LEEFOOCHEN@MY79586721,Klever,1488840650,2
1127,,1130270677,842837490824332926,Lady,Klever,1488840650,2
1128,,847742118,2195299486420123402,Leighanne Davis,Klever,1488840650,2
1129,Dominiklab,599011615,-2085586917149597371,Dominik Labuzinski,Klever,1488840650,2
1130,lukindreadman,1075069779,3953324205851778595,Lukin Dreadman,Klever,1488840650,2
1131,Lob1977,403550446,2714481430801894913,lorant,Klever,1488840650,2
1132,freedomconcepts,476293420,9016539230960039730,Linda Kinsey,Klever,1488840650,2
1133,,631482629,6851775578922422485,Lilian B,Klever,1488840650,2
1134,liveairdrop03,1003657221,734015369390389627,LiveAirdrop .com,Klever,1488840650,2
1135,lkpaytm,934220007,-4034308952550412066,Love Kumar,Klever,1488840650,1
1136,SmartGlobal_leader,1014211636,722013258994914479,Science Student,Klever,1488840650,2
1137,Liton101,1038811543,6745749534540089652,Liton mallik,Klever,1488840650,2
1138,,754157790,8496399877139526092,Daniel Lochman,Klever,1488840650,2
1139,Face_bizo,938544285,-1134517117588929624,Fel Lix,Klever,1488840650,2
1140,leohnora,847613169,6471602908993491798,Leohnora Howlett,Klever,1488840650,2
1141,Livingproof01,874257792,323357375688093255,Gregg George,Klever,1488840650,2
1142,Lordgiant,672836798,-7821952939202739897,Chigozie Shadrach,Klever,1488840650,2
1143,Lordchoice,705972231,2975667437512111264,Adexboy Kogi,Klever,1488840650,1
1144,Arieloo2030,746075474,5267141415262946503,Ariel Luna,Klever,1488840650,2
1145,lamiditalks111,490531438,6246222747447350616,lamidi,Klever,1488840650,2
1146,Jokerjokei,808518818,-2483657037819436386,kendraf lecker,Klever,1488840650,2
1147,,1107047800,3309556659362973331,ALBERT LLENAREZAS,Klever,1488840650,2
1148,Tron2341s,844832831,-19843785139261571,LifeTron,Klever,1488840650,2
1149,Louellarondina,816287321,-1435104716015201532,Louella,Klever,1488840650,2
1150,Lionssharetronadmin,828319534,-781092223207754388,Izzy,Klever,1488840650,2
1151,,889340451,-8687104722543399001,Live.life,Klever,1488840650,2
1152,luckha2018,996413795,-1804793862826514734,huy truong,Klever,1488840650,1
1153,loong111,485356359,4111641361528409348,Lam🇸🇬 🐂,Klever,1488840650,2
1154,,824143545,-3453105237157640410,Tony Leung,Klever,1488840650,2
1155,laobai188,1246330888,4150052867429586775,老 白,Klever,1488840650,2
1156,Longleehg1986,886728565,3796421482397336076,Long Ly,Klever,1488840650,2
1157,LegendSkillz,1309832089,7533814934540314504,Kelvab (Kaduna state),Klever,1488840650,2
1158,Lidianebmendes,1309961485,-3068594017716647399,Lidiane Mendes,Klever,1488840650,2
1159,mmmlemon1,439261653,5800817320778524280,Lemon Hayat,Klever,1488840650,2
1160,Jm2593,511388031,-7329006581577801089,Jm L,Klever,1488840650,2
1161,linqbo,394398049,-3259133190977604187,Николай,Klever,1488840650,2
1162,Lazersfc2020,461873812,-1015407113651886000,Lazers Kenya,Klever,1488840650,2
1163,Tlsno,1216830303,5243616646174335843,Tara-Louise Snooks,Klever,1488840650,1
1164,Ian788,1116188531,8520273870547658836,Lincoln,Klever,1488840650,2
1165,,582281134,-3762553392044334203,Jose Leni Solidum,Klever,1488840650,2
1166,Saturday93,855952386,6000129846728366152,Lambe Crypto,Klever,1488840650,2
1167,lehuumanh,434758841,-588923717335360055,Thanh An,Klever,1488840650,2
1168,Lane0001,932004281,-3594303800463064984,Carly Lane,Klever,1488840650,2
1169,,944308999,5116326812823524715,Gloria Lawrence,Klever,1488840650,2
1170,danoesta,202412382,2890945812859538932,Danu Lestariyanto,Klever,1488840650,2
1171,,542533997,-5000862594424758205,Arshad Kureshi,Klever,1488840650,2
1172,,932804470,3251555082998118780,Koli Don,Klever,1488840650,2
1173,,687754131,7229113187755050824,k k,Klever,1488840650,2
1174,cryptomaticadic,1324566848,3361655465011263604,Kyle,Klever,1488840650,2
1175,,963917513,-1731654694762325753,Auwalu Ibrahim Koki,Klever,1488840650,2
1176,,1342054134,-4011678970533844876,Anita Kanara,Klever,1488840650,2
1177,,1290736750,44839852891817011,Kararaina Johnston,Klever,1488840650,2
1178,,1297426567,1675286408235338018,Bertold Kohler,Klever,1488840650,2
1179,,1119810376,-1957808815622458532,Bittu Kumar,Klever,1488840650,2
1180,,1257775905,937307113888362416,Anil Kumar,Klever,1488840650,2
1181,,1287713667,-6086258836711262880,Chris Kaoma,Klever,1488840650,2
1182,,821802425,5604466436679404766,Felicien Koffi,Klever,1488840650,2
1183,krauq,494684203,8174528410160992406,Krauq,Klever,1488840650,2
1184,King_dremo,957095438,1115919056756818218,King_dremo,Klever,1488840650,2
1185,,1273915330,-5091570239250868108,Kiwa Hamiora,Klever,1488840650,2
1186,,1177272504,4005699633751140190,April Korewha,Klever,1488840650,2
1187,,1218363754,3671600880003227459,Karthick K,Klever,1488840650,2
1188,kukuria,766768819,1152837777181207857,deva a,Klever,1488840650,2
1189,cutterl,1445897906,-5724435234771243389,Abdulwahab Kabir,Klever,1488840650,2
1190,,1063195678,8827369628732351273,GURPREET KAUR AHUJA,Klever,1488840650,2
1191,,1401552681,-7754446186473341388,jocker kham,Klever,1488840650,2
1192,,1442219944,4227482754149698068,Jeremiah Kafor,Klever,1488840650,2
1193,KenKen202020,1447189571,5889897629625207225,Coded,Klever,1488840650,2
1194,Kitt_0311,1362370392,6102970824915603718,Kitt,Klever,1488840650,2
1195,kaobeia,1103979610,-8090411575629466562,哦 你,Klever,1488840650,2
1196,CMkuki,1271069314,7941130919175744596,CM Kuki,Klever,1488840650,2
1197,,1328457810,1150769386830254755,kenneth bee,Klever,1488840650,2
1198,,1459781628,-1361715949474557642,Karly Bella,Klever,1488840650,2
1199,,856562037,7419781917294883012,Ayatul Khusnah,Klever,1488840650,2
1200,,962259909,-3586729860065142684,Khalid,Klever,1488840650,2
1201,Abdulazyz2,1169031559,-5598276660465485450,Abdulazeez Kola,Klever,1488840650,2
1202,DurrtyKeyz,556216134,8688702154262947467,Durrty Keyz,Klever,1488840650,2
1203,Davionmi,1019499577,-2675482249104745309,Davinci Kids,Klever,1488840650,2
1204,Anhalisha,1026759013,1321628788109529451,Jangan BAN kak,Klever,1488840650,2
1205,krasavchiko,1113217269,4314261290518040241,CoCaina,Klever,1488840650,2
1206,gulikol,1147244058,5867719712362381837,guli kol,Klever,1488840650,2
1207,,1085615893,-2251104497128305326,Gizli Kahraman,Klever,1488840650,2
1208,Shuvo9993,704116643,5947384212631313924,Shuvo Khan,Klever,1488840650,2
1209,Abir556,946490452,5808881644164534060,Abul Kashem,Klever,1488840650,2
1210,Kaebee105,1177963733,7573437436272820229,Kaybee,Klever,1488840650,2
1211,,1210722591,3548370358293518462,dimas kemprong,Klever,1488840650,2
1212,,1230575362,5095693502338389077,Ankit Kumar,Klever,1488840650,2
1213,amjaskhan,1171324135,-5671829148146891360,Khan,Klever,1488840650,2
1214,Ifybobo28,650556489,5071539605452236728,Ifeanyi Kalu,Klever,1488840650,2
1215,Kingdommode,934465602,833503088410237163,Kingdom,Klever,1488840650,2
1216,ARTHURODEZ,944490947,-6089254397864286400,Ismael Kpagni,Klever,1488840650,2
1217,,723764359,-5399112209973202443,Sanjeev Kumar,Klever,1488840650,2
1218,skullker,954623759,-6406002209475066796,🇲🇽👑Kelerman👑🇲🇽,Klever,1488840650,2
1219,Biswanna,1103404985,-4536013668925381554,Biswa K,Klever,1488840650,2
1220,,1092188780,-4976622583175437100,Ammy Khun,Klever,1488840650,2
1221,abyKwan,1099593779,5237033628737020589,Ed Kwan,Klever,1488840650,2
1222,magestry77,785655499,5875579170711721965,Kirill Magestry,Klever,1488840650,2
1223,sushantkumardas,825289116,4838736268484515398,Sushant Kumar Das,Klever,1488840650,2
1224,Abrarkhatik,838795458,-8338073216690379812,A Khatik,Klever,1488840650,2
1225,Kingjorn,905723266,-735814620322023145,John Goodluck,Klever,1488840650,2
1226,KangAchmad,838514920,-7665703970463721836,Achmad BudakBaduy,Klever,1488840650,2
1227,Kawhong,688877170,8113516000089469950,Chat Kaw,Klever,1488840650,2
1228,,696731324,-6854747002778504453,Chandan Kafle,Klever,1488840650,2
1229,Cryptofirstone,584421226,8243431826598625716,Sanjeev Kumar,Klever,1488840650,2
1230,Kceng,371081623,-3856453945348704236,Kceng,Klever,1488840650,2
1231,,1083406088,8818940365136402623,Chandan Kumar,Klever,1488840650,2
1232,Freya112,1071796802,-921378420041389763,Ade Kurniawan,Klever,1488840650,2
1233,superpackadag,384954714,-4138970618976849305,Askar Kutushev,Klever,1488840650,2
1234,swifter,62891811,-6734022396586082322,kingsman,Klever,1488840650,2
1235,,224245840,5015651774932462278,Kalid Jemal,Klever,1488840650,2
1236,,743936885,-8207691832992787078,Khoirul amin,Klever,1488840650,2
1237,Davisonfx,460767041,5660162473078186467,Davison Kelvin,Klever,1488840650,2
1238,,669770334,-774795770226708458,Anil Khadekar,Klever,1488840650,2
1239,ksaidu,1042281392,250593561531752226,Khairatul Saidu,Klever,1488840650,2
1240,dedsoft,1063994432,-8975148250824176675,Sand Kuma,Klever,1488840650,2
1241,balasubu03,891121927,-652237840489571801,Balasubramani K,Klever,1488840650,2
1242,,1002854804,-8287953568767192189,Kuffray John,Klever,1488840650,2
1243,Krak_krak,868002674,-7627094260669061356,Krak Krak,Klever,1488840650,2
1244,KWAIKIN25,868473498,6960142062003974857,AFT,Klever,1488840650,2
1245,Micu17,844626244,2097299712202820272,Krzysztof Michnik,Klever,1488840650,2
1246,,817257098,7138912484469066842,Setso Kanda,Klever,1488840650,2
1247,bacale_kevin,860723114,2410480284996256046,Bacale Kevin,Klever,1488840650,2
1248,Adazion1x,960286502,8818949706080942967,Juliet Adazion,Klever,1488840650,2
1249,,1001613493,-3160750411272218571,Jack #bnb,Klever,1488840650,2
1250,Justmokua,652663508,-3722557807497189898,Justmokua,Klever,1488840650,2
1251,,901916775,-6126597215630391178,Dru Jane,Klever,1488840650,2
1252,Iamjasonmorelli,944474002,125793203545069679,Jason,Klever,1488840650,2
1253,,1015854281,4453033522060128333,James,Klever,1488840650,2
1254,Jobayer55,1365637029,-9034656940372730543,Jobayer Alom,Klever,1488840650,2
1255,jasAirdrop,1286170614,8231207084301362663,jasAirdrop bitcoin,Klever,1488840650,2
1256,Adrian_Fairuz16,1212675534,-5366313337361458010,Adrian_Fz16 #JTS🌏❤️🇮🇩,Klever,1488840650,2
1257,JositBco,1231503179,3574196505007831295,Joselosus,Klever,1488840650,2
1258,jrjx0,953329545,7109368005995483515,jannis,Klever,1488840650,2
1259,,992272149,-220640888937782444,❤💗💞J💞💗❤,Klever,1488840650,2
1260,joe_argentino1,658679930,-173786198934699414,Joe Argentino,Klever,1488840650,2
1261,havepolly,1108492596,3508232513625281672,jessa asarce,Klever,1488840650,2
1262,JavierP2,1028005398,2711627424677787533,Javier,Klever,1488840650,2
1263,,1089304932,8094428295409259860,Joyce Bubble,Klever,1488840650,2
1264,An3040,1113897505,5392333142828695905,Godwin John,Klever,1488840650,2
1265,JiONiJ,939854323,171479225994283692,ممـ͢͢ـ͢͢ــ͢ـ͡ـا͢ري ڪـــص֓ــيަرၺ୨ونۨۨۨۨۨۨۨۨههہ ˛⁽♥️,Klever,1488840650,2
1266,jameswilliams5433,1097545697,-5538300005693848144,Jeffrey Arias,Klever,1488840650,2
1267,,1061629501,4356109315425598829,Jeff Henry,Klever,1488840650,2
1268,Jack4F,1096603314,1514379401080632478,Aslam Bagwan,Klever,1488840650,2
1269,,719472696,-6921617957081123106,Md. Salim Javed,Klever,1488840650,2
1270,Danna80,916127080,3788198226561844232,JADI JADI,Klever,1488840650,2
1271,,1167337134,-2262928015815219516,James,Klever,1488840650,2
1272,SuperstarJega,954158618,-1844114035215966402,Mustapha M Musa Jega,Klever,1488840650,2
1273,,1245029347,-8887311214212816645,Babbii Jay,Klever,1488840650,2
1274,,1198335274,2643827676769339420,Joyce,Klever,1488840650,2
1275,,1172463690,-858627342191724296,Annas Bala Jibrin,Klever,1488840650,2
1276,,968893599,-6931035126446815889,Jacob Abella,Klever,1488840650,2
1277,Bernoj,1149987833,1891332982686590671,Jonreb,Klever,1488840650,2
1278,Jotarx1,512180325,-9023752107594899933,Jotarx1,Klever,1488840650,2
1279,Israel_jose_29,974712174,2393144653323694790,Israel Jose,Klever,1488840650,2
1280,Chasetrade,1044451961,-6214478069596049462,john chase,Klever,1488840650,2
1281,schenkma,1076070802,-803648284964557091,Joel Schenkman,Klever,1488840650,2
1282,Johnhuni,990792895,-2794781294869846134,Cole Dean,Klever,1488840650,2
1283,mcnugget88,1085633121,-6513495058217940111,Jesse,Klever,1488840650,2
1284,,1090976494,-2755784845253467152,Emmanuel Johnson,Klever,1488840650,2
1285,Juneor02,1098661109,-3865420524555442992,Juneor Mbote,Klever,1488840650,2
1286,Crypto_jimbo,495044324,-5084047461105536300,Crypto Jimbo,Klever,1488840650,2
1287,John402,956650579,8357090834555702378,John,Klever,1488840650,2
1288,,802804144,-884072381761123103,Jay Chitra,Klever,1488840650,2
1289,caraeeb,909199529,-4802715076010397852,Johnny,Klever,1488840650,2
1290,Jafaroops,936289563,7624689594411805951,Jafar | centus.iran,Klever,1488840650,2
1291,,450359048,3992045526829241692,Mohan Jha,Klever,1488840650,2
1292,Jay_deeii,1184685214,-6363099403636253238,Jerry Badaks,Klever,1488840650,2
1293,mr_crupke,423196529,3529718101695090901,Jos,Klever,1488840650,2
1294,,1052155825,-4087100178532244713,Jerose,Klever,1488840650,2
1295,Adellei,989007727,-4374741003067748972,Adetunji JAMES,Klever,1488840650,2
1296,,991929270,-8400755969788142709,michael Joplin,Klever,1488840650,2
